LFQ intensity Gua_1	LFQ intensity Gua_2	LFQ intensity Gua_3	LFQ intensity RG/SDC_1	LFQ intensity RG/SDC_2	LFQ intensity RG/SDC_3	LFQ intensity RG_1	LFQ intensity RG_2	LFQ intensity RG_3	LFQ intensity SDC_1	LFQ intensity SDC_2	LFQ intensity SDC_3	LFQ intensity Urea_1	LFQ intensity Urea_2	LFQ intensity Urea_3	Only identified by site	Reverse	Protein IDs	Majority protein IDs	Protein names	Gene names
7.69219	7.40133	7.43837	7.74904	7.72917	7.43572	7.92523	7.95816	7.9917	7.79794	7.64378	7.31909	7.44012	7.64027	7.77509			NP_252149.1;AAG06847.1	NP_252149.1;AAG06847.1		
7.42664	7.4079	7.44532	7.02825	7.10921	6.89731	7.49602	7.4228	7.55909	7.06183	6.92462	6.54153	6.45711	7.12067	7.19833			NP_252150.1;AAG06848.1	NP_252150.1;AAG06848.1		
7.85221	7.83851	7.87111	8.0128	7.92492	8.00992	7.77463	7.77763	7.81208	8.17146	8.19557	8.16411	8.10425	8.05435	8.0421			NP_252151.1;AAG06849.1	NP_252151.1;AAG06849.1		
6.48633	6.36806	6.84983	6.668	6.3486	6.72161	6.26961	6.44185	7.05077	6.49559	6.60115	6.49998	6.2541	6.84537	6.78309			NP_252153.1;AAG06851.1	NP_252153.1;AAG06851.1		
6.29782	6.56595	6.48306	7.50087	7.49991	7.14513	7.58347	7.46653	7.60751	7.50442	6.94281	6.75041	6.53123	6.93483	7.14983			NP_252155.1;AAG06853.1	NP_252155.1;AAG06853.1		
8.04497	8.04309	7.92299	7.55118	7.37873	7.21402	7.93871	7.87848	7.85822	7.50013	7.01465	6.46159	7.48776	7.40478	7.50571			NP_252156.1;AAG06854.1	NP_252156.1;AAG06854.1		
6.48117	6.60229	6.70195	6.21861	6.42261	6.47719	6.6144	6.06731	6.15278	6.39044	6.59748	6.80311	6.24787	6.30015	6.69585			NP_252158.1;AAG06856.1	NP_252158.1;AAG06856.1		
7.28526	7.36322	7.22401	7.51295	7.45682	7.69231	7.45558	7.41949	7.38331	7.41101	7.56944	7.57249	7.46355	7.51987	7.48377			NP_252159.1;AAG06857.1	NP_252159.1;AAG06857.1		
6.44224	6.16155	6.43321	6.105	6.27607	6.47167	6.25268	6.1959	6.17064	6.37365	6.4413	6.37497	6.76346	6.40274	6.42252			NP_252160.1;AAG06858.1	NP_252160.1;AAG06858.1		
8.499	8.49209	8.50511	8.464	8.4871	8.45298	8.58153	8.54992	8.55824	8.4851	8.4615	8.49072	8.22691	8.31534	8.37687			NP_252161.1;AAG06859.1	NP_252161.1;AAG06859.1		
7.77959	7.81757	7.86443	7.65912	7.64174	7.70974	7.70969	7.75797	7.77155	7.75466	7.80078	7.87604	7.89107	7.71425	7.73719			NP_252165.1;AAG06863.1;3KBR	NP_252165.1;AAG06863.1;3KBR		
6.54749	6.27298	6.67736	6.09429	6.58051	6.71702	6.71254	6.60032	6.59023	6.47462	6.53095	6.34957	6.46858	6.55938	6.68247			NP_252166.1;AAG06864.1	NP_252166.1;AAG06864.1		
7.62277	7.48494	7.52043	7.95902	8.02922	7.86333	8.16056	8.12827	8.20474	8.09705	7.8719	7.91215	8.38387	8.49088	8.41204			NP_252167.1;AAG06865.1	NP_252167.1;AAG06865.1		
7.67737	7.55389	7.36286	7.58354	7.60129	7.55581	8.01132	7.7399	7.89381	7.62919	7.44304	7.2823	7.25624	7.52376	7.47286			NP_252168.1;AAG06866.1	NP_252168.1;AAG06866.1		
7.57527	7.66694	7.51202	7.90639	7.90958	7.5816	8.14513	8.09934	8.15247	8.09961	8.15397	8.0782	8.14622	8.09426	8.00996			NP_252169.1;AAG06867.1	NP_252169.1;AAG06867.1		
8.2333	8.33608	8.24366	8.16065	8.15482	8.19698	7.98774	8.09297	7.93102	8.22766	8.18662	8.26236	8.3137	8.16361	8.15023			NP_252170.1;AAG06868.1	NP_252170.1;AAG06868.1		
8.07817	8.06521	8.13666	8.1066	8.13392	7.99609	8.22766	8.22572	8.22126	8.11358	8.06696	7.83212	7.74444	8.05057	8.04116			NP_252171.1;AAG06869.1	NP_252171.1;AAG06869.1		
8.21972	8.32309	8.17011	8.48603	8.5333	8.3853	8.59163	8.59671	8.60524	8.5212	8.4188	8.28923	8.0122	8.31165	8.34949			NP_252172.1;AAG06870.1	NP_252172.1;AAG06870.1		
6.7399	6.08337	6.65697	6.75629	6.81725	6.83093	7.02849	6.75582	6.91406	7.05388	7.15008	7.03096	6.60556	6.51547	6.33586			NP_252173.1;AAG06871.1	NP_252173.1;AAG06871.1		
6.47614	6.51201	6.66066	6.42229	6.04434	6.45917	6.35001	6.03882	5.99709	6.0331	6.18395	6.26005	6.56195	6.62563	5.89983			NP_252175.1;AAG06873.1	NP_252175.1;AAG06873.1		
7.92947	8.01916	7.95252	7.79674	7.84017	7.83209	7.8095	6.36384	6.34945	7.86979	7.88351	7.85851	6.07907	7.61418	6.25824			NP_252181.1;AAG06879.1	NP_252181.1;AAG06879.1		
7.3185	7.33025	7.32801	6.98977	6.95167	7.02214	7.02243	7.08657	7.04976	7.15122	7.21344	6.98958	7.58276	7.1882	7.12642			NP_252185.1;AAG06883.1	NP_252185.1;AAG06883.1		
7.91318	7.92166	7.96797	6.51896	6.61567	6.53923	6.78648	6.15808	7.47525	6.2235	6.26225	6.25311	6.76463	6.49784	7.65893			NP_252186.1;AAG06884.1	NP_252186.1;AAG06884.1		
6.99508	6.90713	7.0929	7.03977	7.00706	7.05873	6.28236	6.88496	6.94384	6.98098	7.07103	7.16277	6.27134	7.05793	6.96653			NP_252210.1;AAG06908.1	NP_252210.1;AAG06908.1		
8.19882	8.27207	8.17108	8.02044	7.95657	8.05645	7.81981	7.89253	7.87398	7.79788	7.87833	7.75812	8.36389	7.93528	7.85782			NP_252214.1;AAG06912.1	NP_252214.1;AAG06912.1		
8.56765	8.50629	8.56935	8.68278	8.68267	8.44083	8.74164	8.82778	8.79333	8.70472	8.45071	8.25554	8.75906	8.69362	8.76737			NP_252215.1;AAG06913.1	NP_252215.1;AAG06913.1		
7.05262	7.09823	7.05607	7.14145	7.19187	7.14731	7.02481	6.79838	6.88588	6.90927	7.13688	6.86581	6.97194	6.53513	6.74145			NP_252216.1;AAG06914.1	NP_252216.1;AAG06914.1		
8.24067	8.22084	8.19449	8.16253	8.20453	8.23127	8.00898	7.98611	7.99844	8.16128	8.15875	8.20298	7.63179	7.59628	7.5236			NP_252217.1;AAG06915.1	NP_252217.1;AAG06915.1		
7.76105	7.699	7.71052	7.831	7.8176	8.01225	7.75446	7.68152	7.7414	7.68215	7.7198	7.86157	8.04313	7.81688	7.82828			NP_252218.1;AAG06916.1	NP_252218.1;AAG06916.1		
9.93231	9.92146	9.96255	9.5932	9.68633	9.75706	9.5053	9.55069	9.52871	9.50074	9.63446	9.69335	9.83427	9.77584	9.79897			NP_252219.1;AAG06917.1	NP_252219.1;AAG06917.1		
8.8096	8.79835	8.79355	6.14273	5.79569	6.62986	6.03731	6.06442	5.67829	6.02592	6.06513	6.04759	7.74801	8.0607	8.06845			NP_252221.1;AAG06919.1	NP_252221.1;AAG06919.1		
8.86166	8.79358	8.84946	8.95285	8.89874	8.96929	8.78188	8.69818	8.71054	8.76839	8.86783	8.93819	9.15186	8.91427	8.87545			NP_252223.1;AAG06921.1	NP_252223.1;AAG06921.1		
6.76596	6.23005	6.36424	7.2223	7.09033	7.31965	6.81435	6.95324	6.89114	6.75943	6.81678	7.02922	7.21727	6.97208	6.89687			NP_252225.1;AAG06923.1	NP_252225.1;AAG06923.1		
7.44977	7.33846	7.40083	7.59663	7.45632	7.67986	7.38828	7.46141	7.23641	7.53899	7.70315	7.52332	7.93716	7.60592	7.62728			NP_252227.1;AAG06925.1	NP_252227.1;AAG06925.1		
7.10752	7.11494	7.06028	6.75811	6.94616	6.84467	6.8677	6.95387	6.92727	6.93568	7.00277	6.82896	7.64779	7.25062	7.20863			NP_252228.1;AAG06926.1	NP_252228.1;AAG06926.1		
7.88907	7.92676	7.90602	7.82733	7.8732	7.94947	7.92464	7.75516	7.84359	7.82778	7.87467	7.97775	8.19212	7.92132	7.90304			NP_252229.1;AAG06927.1	NP_252229.1;AAG06927.1		
6.37747	6.31802	6.71956	5.9713	6.59672	6.11587	6.83672	6.69278	6.06554	6.42124	6.46164	6.3156	6.43672	6.50545	6.51143	+		NP_252240.1;AAG06938.1	NP_252240.1;AAG06938.1		
7.52536	7.39344	7.40708	7.88792	7.8712	7.89741	7.90287	7.86844	7.86668	7.88729	8.02682	7.95712	7.7844	7.69071	7.66325			NP_252242.1;AAG06940.1	NP_252242.1;AAG06940.1		
7.51248	7.11207	7.20518	8.02637	7.92066	7.71553	8.16426	8.30356	8.24932	8.16385	7.38491	7.30752	6.32724	7.92146	7.93667			NP_252244.1;AAG06942.1	NP_252244.1;AAG06942.1		
6.65724	6.66963	6.5318	6.19591	6.72256	6.16839	6.81084	6.69692	6.8619	6.41454	6.56983	6.43318	6.42612	7.01305	6.97136			NP_252249.1;AAG06947.1	NP_252249.1;AAG06947.1		
6.10832	6.16624	6.2007	6.46865	6.34543	6.39381	6.1434	6.39934	6.14357	6.03771	6.51014	6.13361	6.04493	6.71991	6.59342			NP_252250.1;AAG06948.1	NP_252250.1;AAG06948.1		
6.91	6.44372	6.88853	7.07173	6.98283	7.19948	6.84747	6.73903	6.88644	7.0743	7.04704	6.86918	7.50412	7.12339	7.252			NP_252251.1;AAG06949.1	NP_252251.1;AAG06949.1		
7.61092	7.5311	7.68827	7.42815	7.44717	7.24356	7.63613	7.53684	7.53505	7.45346	7.08465	6.98014	7.33419	7.23558	7.40466			NP_252252.1;AAG06950.1	NP_252252.1;AAG06950.1		
7.47007	7.51774	7.73597	7.38821	7.40364	7.19095	7.61518	7.5484	7.5971	7.4061	7.39589	7.22134	7.63843	7.6434	7.53486			NP_252253.1;AAG06951.1	NP_252253.1;AAG06951.1		
6.66875	6.36911	6.29163	6.32354	6.59832	6.4528	6.31342	6.37242	6.34305	6.35717	6.64238	6.31641	6.63161	6.32366	6.35164			NP_252254.1;AAG06952.1	NP_252254.1;AAG06952.1		
7.74151	7.8684	7.85882	7.72296	7.81927	7.88142	7.81831	7.69461	7.65268	7.83229	7.91057	7.83026	7.98842	7.82152	7.87761			NP_252256.1;AAG06954.1	NP_252256.1;AAG06954.1		
8.11448	8.00039	7.95918	7.91654	7.98055	7.91381	7.90799	7.92687	7.89362	7.90743	7.97089	8.07155	8.24893	8.03775	8.05327			NP_252257.1;AAG06955.1	NP_252257.1;AAG06955.1		
6.99065	6.87252	6.80809	7.03076	6.92608	6.85002	7.01326	7.08443	6.95026	6.99965	6.84895	6.88992	6.19007	6.85814	6.79018			NP_252258.1;AAG06956.1	NP_252258.1;AAG06956.1		
8.70701	8.71969	8.71772	8.59445	8.57857	8.64768	8.61708	8.60907	8.59479	8.51627	8.63876	8.60403	8.78243	8.7012	8.67892			NP_252259.1;AAG06957.1	NP_252259.1;AAG06957.1		
8.29274	8.25375	8.35818	8.74486	8.73674	8.78417	8.70371	8.60098	8.73667	8.68024	8.81672	8.75123	8.4751	8.54637	8.63173			NP_252260.1;AAG06958.1	NP_252260.1;AAG06958.1		
6.32145	6.66288	6.67069	6.3944	6.41573	6.50934	6.7314	6.48425	6.40861	6.36938	6.22436	6.20258	6.93962	6.83498	6.63865			NP_252262.1;AAG06960.1	NP_252262.1;AAG06960.1		
7.04524	7.05181	7.14563	7.1474	7.16994	7.17984	7.0974	7.12021	7.01557	7.14557	7.13373	7.13271	7.13862	7.04131	7.12447			NP_252264.1;AAG06962.1	NP_252264.1;AAG06962.1		
6.2635	6.51575	6.20508	6.65366	6.72019	6.33365	6.8029	6.67509	6.75979	7.10456	7.19706	7.02383	6.83891	6.09034	6.77086			NP_252265.1;AAG06963.1	NP_252265.1;AAG06963.1		
6.88797	6.85827	6.99344	6.93378	6.9221	7.1247	7.14123	7.23533	7.21192	6.98776	7.35149	7.2481	7.67947	7.4828	7.46967			NP_252268.1;AAG06966.1	NP_252268.1;AAG06966.1		
6.33051	6.33866	6.81446	6.76269	6.82624	6.64074	7.27825	7.15266	7.22422	6.98238	6.87726	6.71776	6.85198	7.05342	7.13516			NP_252269.1;AAG06967.1	NP_252269.1;AAG06967.1		
6.95633	7.36711	7.16714	7.25174	7.24393	7.33706	7.25792	7.05081	7.17731	7.19075	7.35044	7.35583	7.54911	7.2746	7.21112			NP_252270.1;AAG06968.1	NP_252270.1;AAG06968.1		
8.03563	7.95054	8.01991	8.58129	8.53227	8.612	8.41471	8.41417	8.43583	8.32298	8.26311	8.18602	8.3073	8.34586	8.29636			NP_252272.1;AAG06970.1	NP_252272.1;AAG06970.1		
7.03571	6.9867	6.96349	7.02502	7.07507	6.93528	7.35984	7.27848	7.345	7.17246	7.29931	7.11237	7.72005	7.57674	7.42702			NP_252273.1;AAG06971.1	NP_252273.1;AAG06971.1		
6.6948	6.6574	6.3069	6.62364	6.56157	6.4262	6.76466	6.90177	6.86439	6.81513	6.65229	6.78328	6.21298	6.32627	6.9204			NP_252277.1;AAG06975.1	NP_252277.1;AAG06975.1		
6.26104	6.86787	6.60089	6.72711	6.53547	6.53906	6.68355	6.64216	6.66449	6.65763	6.62251	6.55706	6.48167	6.31943	6.37039			NP_252289.1;AAG06987.1	NP_252289.1;AAG06987.1		
6.8191	6.46593	6.05459	7.55648	7.59593	7.2771	7.73756	7.72247	7.7372	7.61095	7.0202	6.91988	6.533	7.23982	7.29717			NP_252292.1;AAG06990.1	NP_252292.1;AAG06990.1		
8.01136	8.03185	7.96969	7.70666	7.71736	7.65598	7.84738	7.86232	7.86893	7.88201	7.96509	8.06569	8.09008	8.03214	7.93023			NP_252294.1;AAG06992.1	NP_252294.1;AAG06992.1		
6.23914	6.53482	5.86819	6.13185	6.48503	6.3705	6.38302	6.35249	6.42782	6.39178	6.7082	6.10929	6.72021	6.57466	6.92584			NP_252297.1;AAG06995.1	NP_252297.1;AAG06995.1		
6.5798	6.23226	6.75712	6.55121	6.61904	6.64176	6.34433	6.43287	6.80785	6.60799	6.45326	6.61552	6.81292	6.32944	6.59031			NP_252300.1;AAG06998.1	NP_252300.1;AAG06998.1		
8.32447	8.25741	8.44775	8.50278	8.33288	8.37155	8.06874	8.17621	8.09618	8.29327	8.25859	8.46217	8.33929	8.40487	8.44273			NP_252301.1;AAG06999.1	NP_252301.1;AAG06999.1		
8.55692	8.58705	8.57312	8.63994	8.57762	8.40384	8.76115	8.80096	8.74914	8.64951	8.39457	8.2397	8.11474	8.4879	8.58037			NP_252303.1;AAG07001.1	NP_252303.1;AAG07001.1		
8.15912	8.14752	8.15518	8.53287	8.54497	8.4985	8.5927	8.60209	8.63497	8.53959	8.45524	8.55082	8.24934	8.41143	8.4867			NP_252304.1;AAG07002.1	NP_252304.1;AAG07002.1		
7.76265	7.82027	7.82217	8.00147	7.80763	7.80194	8.13994	8.06811	8.12616	8.07686	8.30266	8.23634	7.77949	7.97412	8.05896			NP_252305.1;AAG07003.1	NP_252305.1;AAG07003.1		
8.0816	8.18033	8.17	8.20664	8.13421	7.94879	8.35455	8.34817	8.30732	8.28838	8.25542	8.2642	8.42192	8.35532	8.35315			NP_252307.1;AAG07005.1	NP_252307.1;AAG07005.1		
7.72563	7.8861	7.83751	7.60072	7.62066	7.69787	7.45326	7.47243	7.49984	7.5182	7.60987	7.63851	7.75095	7.58804	7.57769			NP_252308.1;AAG07006.1	NP_252308.1;AAG07006.1		
7.35951	7.26527	7.36478	7.37249	7.39815	7.1819	7.67249	7.65559	7.63668	7.29195	6.87267	6.26091	6.35554	7.45749	7.25154			NP_252310.1;AAG07008.1	NP_252310.1;AAG07008.1		
7.89581	7.74851	7.86785	8.18744	8.22652	8.35989	8.04926	8.11651	8.12817	8.1247	8.22701	8.12859	6.52707	8.149	8.15177			NP_252311.1;AAG07009.1	NP_252311.1;AAG07009.1		
8.16841	8.08472	8.04964	8.15891	8.30449	8.31258	8.04254	8.1522	8.16182	8.03447	8.14067	8.15217	7.92173	7.99441	8.07511			NP_252312.1;AAG07010.1	NP_252312.1;AAG07010.1		
6.66097	6.40468	6.52988	7.2751	7.24881	7.27967	7.24339	7.08504	7.00039	6.99368	6.32056	6.82602	6.77289	6.8184	6.3857			NP_252313.1;AAG07011.1	NP_252313.1;AAG07011.1		
7.65207	7.77388	7.79075	7.66353	7.64246	7.59814	7.78541	7.61787	7.79427	7.77636	7.75253	7.80317	8.06941	7.98404	7.93695			NP_252314.1;AAG07012.1	NP_252314.1;AAG07012.1		
7.71181	7.90526	7.82477	7.77937	7.84515	7.90419	7.60673	7.59279	7.60888	7.89527	7.83443	7.84182	7.93849	7.85116	7.83892			NP_252315.1;AAG07013.1	NP_252315.1;AAG07013.1		
7.26038	7.07566	7.17473	7.03751	7.18133	7.11514	7.11787	7.15731	7.11803	7.19623	7.32042	7.26148	7.02057	7.17287	7.15555			NP_252316.1;AAG07014.1	NP_252316.1;AAG07014.1		
7.57612	7.69979	7.60049	6.63173	6.74222	6.37997	6.28767	6.73654	6.34918	6.55905	7.65899	6.6724	7.27056	7.15978	6.31208			NP_252317.1;AAG07015.1	NP_252317.1;AAG07015.1		
7.85167	7.92468	7.9009	8.22006	8.26152	8.27159	8.12827	8.11975	8.11438	8.21566	8.33802	8.16328	8.13799	8.21325	8.24699			NP_252318.1;AAG07016.1	NP_252318.1;AAG07016.1		
8.36549	8.28083	8.347	8.49969	8.47238	8.57649	8.53752	8.54838	8.56223	8.47919	8.55488	8.58966	8.5662	8.43766	8.39695			NP_252319.1;AAG07017.1	NP_252319.1;AAG07017.1		
6.42566	6.64163	6.33918	6.45775	6.62729	6.31404	6.50282	6.36252	6.58222	6.48174	6.6578	6.70929	6.56434	6.60015	6.51166			NP_252321.1;AAG07019.1	NP_252321.1;AAG07019.1		
7.52697	7.4447	7.49236	7.76481	7.76042	7.82955	7.40135	7.57424	7.42045	7.5643	7.61506	7.78321	7.64918	7.47836	7.37563			NP_252322.1;AAG07020.1	NP_252322.1;AAG07020.1		
6.58219	6.52196	6.42486	6.87149	6.95044	6.97124	6.75134	6.81684	6.72602	6.81744	6.66314	6.84053	6.65955	6.92989	6.82604			NP_252323.1;AAG07021.1	NP_252323.1;AAG07021.1		
8.98485	8.96033	9.0917	9.13688	9.11704	9.19565	9.04411	9.03571	9.0844	9.06498	9.0525	9.11337	9.14489	9.01762	9.04922			NP_252325.1;AAG07023.1	NP_252325.1;AAG07023.1		
8.2777	8.26979	8.35112	8.11637	8.18667	8.14538	8.23772	8.33098	8.30876	8.35757	8.46127	8.47496	8.61617	8.53448	8.47296			NP_252326.1;AAG07024.1	NP_252326.1;AAG07024.1		
8.82756	8.86217	8.9367	8.84549	8.80066	8.66987	8.93625	8.95012	8.91616	8.92761	8.82674	8.82023	8.69844	8.84593	8.8791			NP_252327.1;AAG07025.1	NP_252327.1;AAG07025.1		
8.45599	8.57836	8.60668	8.5291	8.50951	8.48873	8.62458	8.56605	8.62339	8.51298	8.40219	8.53706	8.59925	8.57549	8.52643			NP_252329.1;AAG07027.1	NP_252329.1;AAG07027.1		
7.11374	6.50258	6.97818	7.41567	7.38092	7.01862	7.76638	7.70734	7.67135	7.46174	6.88072	6.3699	6.49749	7.2796	7.29772			NP_252330.1;AAG07028.1	NP_252330.1;AAG07028.1		
6.58111	6.70821	6.25068	6.75106	6.69671	6.59401	7.41084	7.01309	7.45295	6.85521	6.77403	6.80443	6.46515	6.64541	6.5895			NP_252331.1;AAG07029.1	NP_252331.1;AAG07029.1		
6.68145	6.28169	6.84242	6.77003	6.70077	6.7311	7.06651	7.15063	6.9071	6.68105	6.44894	6.36023	6.38584	6.18178	6.4921			NP_252333.1;AAG07031.1	NP_252333.1;AAG07031.1		
7.52935	7.53901	7.5702	7.66605	7.64488	7.46774	7.76826	7.83504	7.85895	7.78414	7.67907	7.69067	8.10606	7.9336	7.84786			NP_252334.1;AAG07032.1	NP_252334.1;AAG07032.1		
8.02189	8.12051	8.09395	6.66189	6.66288	6.63226	6.53745	6.55714	6.50569	6.64538	6.92557	6.45527	7.93755	7.99572	8.06299			NP_252335.1;AAG07033.1	NP_252335.1;AAG07033.1		
7.9705	7.92113	7.93837	7.56049	7.39277	7.2682	7.63186	7.50032	7.62092	7.597	7.61536	7.68571	8.06318	8.01569	8.03727			NP_252336.1;AAG07034.1	NP_252336.1;AAG07034.1		
8.62841	8.4827	8.54996	8.68941	8.61966	8.74598	8.51597	8.37112	8.47663	8.52772	8.773	8.70181	8.84528	8.80662	8.78707			NP_252337.1;AAG07035.1	NP_252337.1;AAG07035.1		
8.10397	8.00531	8.13341	8.61773	8.59449	8.69953	8.40594	8.39286	8.40954	8.51909	8.51601	8.69012	7.66412	8.07151	8.13066			NP_252338.1;AAG07036.1	NP_252338.1;AAG07036.1		
7.29041	7.36465	7.27191	6.87246	6.99272	6.87874	7.36252	7.12743	7.24425	7.26079	7.25667	7.35746	7.48495	7.3767	7.30529			NP_252340.1;AAG07038.1	NP_252340.1;AAG07038.1		
6.94545	6.90719	7.05751	6.9938	6.96682	7.00531	7.06269	6.95103	7.24527	7.08246	7.15951	7.00694	6.69685	6.99454	6.75139			NP_252342.1;AAG07040.1	NP_252342.1;AAG07040.1		
8.93323	8.91945	8.90337	8.82576	8.87307	8.91053	8.76768	8.78124	8.76048	8.8861	9.05546	9.00975	9.20658	8.95114	8.9201			NP_252343.1;AAG07041.1	NP_252343.1;AAG07041.1		
8.10295	8.09947	8.02531	8.30151	8.39832	8.38507	8.21741	8.21717	8.22108	8.12195	8.01334	7.98103	8.11451	8.19537	8.1259			NP_252344.1;AAG07042.1	NP_252344.1;AAG07042.1		
9.42241	9.46282	9.4404	9.27126	9.25135	9.25331	9.38128	9.3439	9.34737	9.38308	9.59765	9.49467	9.58687	9.45577	9.3822			NP_252345.1;AAG07043.1	NP_252345.1;AAG07043.1		
9.12551	9.21714	9.25938	9.09875	9.05534	9.07122	9.0667	9.19742	9.10384	9.02338	8.72066	8.73783	8.80639	8.92174	8.94323			NP_252346.1;AAG07044.1	NP_252346.1;AAG07044.1		
8.505	8.51383	8.45658	8.73292	8.73584	8.79473	8.73932	8.64157	8.63259	8.74823	8.86685	8.82387	8.98245	8.73374	8.71445			NP_252347.1;AAG07045.1	NP_252347.1;AAG07045.1		
6.56608	6.53923	6.3674	6.8342	6.30833	6.48758	6.52581	6.83174	6.85412	6.85283	6.63302	6.56509	6.72603	6.34345	6.37872			NP_252348.1;AAG07046.1	NP_252348.1;AAG07046.1		
7.15079	7.32777	7.13555	7.4096	7.32634	7.36288	7.5614	7.49861	7.52001	7.38636	7.4705	7.41507	7.35174	7.41641	7.35671			NP_252349.1;AAG07047.1	NP_252349.1;AAG07047.1		
6.49104	6.3801	6.9035	7.0664	6.45888	7.10116	6.24113	6.96978	6.85868	6.22109	6.81425	6.67858	6.59132	6.64906	6.24098			NP_252352.1;AAG07050.1	NP_252352.1;AAG07050.1		
7.97179	8.15293	8.06348	8.24428	8.26503	8.31477	8.29938	8.07976	8.20788	8.20205	8.34586	8.28988	8.36369	8.22181	8.18932			NP_252354.1;AAG07052.1	NP_252354.1;AAG07052.1		
8.20866	8.12038	8.14823	8.49082	8.41896	8.3951	8.49689	8.55824	8.53162	8.56973	8.62478	8.6229	8.9138	8.6577	8.64012			NP_252356.1;AAG07054.1	NP_252356.1;AAG07054.1		
7.0553	7.08486	6.80992	7.43925	7.19237	7.37667	7.28067	7.22799	7.28556	7.12248	7.2655	7.21045	7.44317	7.23962	7.33602			NP_252357.1;AAG07055.1	NP_252357.1;AAG07055.1		
7.57223	7.48243	7.56617	7.39704	7.45179	7.62355	7.14414	7.18384	7.139	7.25457	7.24376	7.39344	7.2913	7.34819	7.28296			NP_252358.1;AAG07056.1	NP_252358.1;AAG07056.1		
6.38348	6.533	6.57476	6.47685	6.95679	6.34683	6.47638	6.73236	6.3347	6.77677	6.47526	6.2801	6.30034	6.3489	6.78881			NP_252359.1;AAG07057.1	NP_252359.1;AAG07057.1		
6.34333	5.99127	6.41745	6.9939	6.95032	6.8729	6.86308	6.99097	6.8924	6.84726	6.48975	6.60488	6.35993	6.88778	6.50412			NP_252360.1;AAG07058.1	NP_252360.1;AAG07058.1		
6.91552	6.8738	6.77603	6.74547	6.74036	6.83177	6.85544	7.00316	6.96972	6.24921	6.1804	6.01648	6.95758	6.93898	7.05208			NP_252362.1;AAG07060.1	NP_252362.1;AAG07060.1		
6.37074	6.50214	6.32398	6.86842	6.81305	6.70552	7.37647	7.24514	7.25515	6.91801	6.22816	6.32987	6.21593	6.87373	6.58519			NP_252363.1;AAG07061.1	NP_252363.1;AAG07061.1		
7.8932	7.95675	7.75573	8.13647	8.11504	8.16194	7.93823	7.94805	7.96692	8.19229	8.33451	8.25377	7.5589	7.79499	7.72341			NP_252364.1;AAG07062.1	NP_252364.1;AAG07062.1		
7.9992	7.964	8.00475	7.71353	7.79678	7.79712	7.6045	7.57672	7.62518	7.49518	7.68604	7.71813	8.0633	7.79218	7.93297			NP_252365.1;AAG07063.1	NP_252365.1;AAG07063.1		
6.47243	6.29316	6.17933	6.24684	6.51175	6.97457	6.37853	6.62179	6.99644	6.82811	6.19655	6.79235	6.74582	6.95839	5.87077			NP_252366.1;AAG07064.1	NP_252366.1;AAG07064.1		
6.36199	6.34035	6.37084	6.22299	6.49967	6.62639	6.48701	6.44917	6.46406	6.43093	6.40176	6.69849	6.60112	6.43007	6.24137			NP_252367.1;AAG07065.1	NP_252367.1;AAG07065.1		
7.53752	7.49294	7.65795	7.58956	7.65652	7.74918	7.57788	7.58588	7.5534	7.4929	7.5675	7.52338	7.77088	7.59843	7.53861			NP_252368.1;AAG07066.1	NP_252368.1;AAG07066.1		
7.81297	7.54632	7.54748	7.1174	7.00655	7.06826	6.85561	7.04273	6.98309	6.91967	7.11183	7.25147	7.44146	7.45702	7.04731			NP_252370.1;AAG07068.1	NP_252370.1;AAG07068.1		
8.04801	8.05281	8.03471	7.89336	7.90358	8.00065	7.7718	7.81735	7.77106	7.78978	7.91496	7.88712	8.11681	7.91557	7.85768			NP_252372.1;AAG07070.1	NP_252372.1;AAG07070.1		
6.69013	6.69204	6.34076	6.75859	6.53506	6.66297	6.73773	6.91828	6.59703	6.77194	6.98818	7.08657	6.86968	6.9338	6.94602			NP_252375.1;AAG07073.1	NP_252375.1;AAG07073.1		
8.99016	9.05964	8.9522	8.86071	8.8653	8.99488	8.76941	8.81693	8.77907	8.90348	8.97323	9.06183	9.18159	9.07467	8.95029			NP_252376.1;AAG07074.1	NP_252376.1;AAG07074.1		
7.97878	7.98689	7.84143	7.81508	7.76576	7.55577	8.08561	8.05285	8.05538	7.95259	7.68614	7.4522	7.25842	7.78762	7.81352			NP_252377.1;AAG07075.1	NP_252377.1;AAG07075.1		
7.72545	7.80173	7.78762	7.76013	7.89446	7.88411	7.74324	7.67005	7.81591	7.73518	7.92418	7.76304	7.9226	7.79448	7.78193			NP_252378.1;AAG07076.1	NP_252378.1;AAG07076.1		
7.14743	7.21445	7.23535	7.31744	7.2282	7.17426	7.22786	7.22742	7.25602	7.18161	7.51791	7.25005	7.70392	7.3327	7.2068			NP_252379.1;AAG07077.1	NP_252379.1;AAG07077.1		
7.01824	7.43244	6.83687	7.77885	7.70018	7.4427	7.92784	7.92813	7.95437	7.75743	7.30337	7.07133	6.24234	7.10346	7.29931			NP_252380.1;AAG07078.1	NP_252380.1;AAG07078.1		
8.78573	8.85248	8.6801	8.75053	8.70007	8.75013	8.64999	8.37422	8.6635	8.89708	9.01845	8.88625	7.9764	8.07162	8.20887			NP_252381.1;AAG07079.1	NP_252381.1;AAG07079.1		
